speechiness,instrumentalness,acousticness,energy,danceability,valence,id,cluster
0.0289,0.0,0.148,0.6,0.574,0.197,7MVqVhltAY0slcw61hsRwa,0
0.055,0.000277,0.0795,0.81,0.643,0.598,2NikNS7ZoIKCe3nnpKarZB,3
0.036,0.0,0.467,0.576,0.519,0.359,6U1MkhLKg0j00z9ZiWcl46,4
0.0772,1.46e-05,0.189,0.872,0.568,0.637,1Jsijb9pEP1F44gbRK1XXN,3
0.0301,0.000806,0.322,0.562,0.529,0.488,4ofZpP3iFaQ1GRtxOPbySO,4
0.029,0.0,0.374,0.548,0.599,0.297,2bjsDs1YVpwRPXDbf5UpXZ,4
0.0776,6.62e-06,0.0539,0.851,0.613,0.958,0QlVTCl7DKwI4pxuHgJtLo,3
0.0344,7.87e-05,0.00372,0.846,0.573,0.562,001UkMQHw4zXfFNdKpwXAF,3
0.038,0.000264,0.171,0.686,0.649,0.791,0KTpPWkgZ0X5TX1bHl2Ipj,3
0.0336,0.0,0.824,0.211,0.586,0.219,2O3oLqgnoMMFzIFtOxSxVL,4
0.0426,0.00493,0.0642,0.664,0.456,0.379,2NwnqTNMYXw4Ldzb7zrmEJ,0
0.04,0.015,0.0711,0.915,0.653,0.781,34FxbXBm1QjQ44lUBL8Rn9,3
0.0264,0.000319,0.0831,0.546,0.509,0.42,40I4eAyq1EUUw5OZXxsGjC,0
0.0254,0.034,0.000186,0.665,0.651,0.738,3zqmP9CKPHOhzVntc2ropS,3
0.0292,8.61e-06,0.55,0.722,0.633,0.767,3C91xtXZGNY4mM2DcbzlRt,3
0.029,0.000344,0.0574,0.817,0.516,0.631,0RGaAfyeo6VspXL6eK3l4l,3
0.0481,0.0,0.00183,0.829,0.668,0.763,3zAnuUCPKbRBsOsllYCmFC,3
0.0339,0.000257,0.0445,0.833,0.593,0.454,45ydzAYHp2rMDSJ74MLavY,0
0.0283,0.0,0.035,0.741,0.716,0.688,05OA2DSIjJN8xPMAnjpMv2,3
0.0277,0.0,0.0296,0.757,0.664,0.837,50aKHapLGhTMwUhWTvQkkn,3
0.0778,9.24e-06,0.141,0.922,0.507,0.879,2zJEa1T4mpFdoCvUNTo59a,3
0.11,0.0,0.00329,0.973,0.447,0.805,13JH4T5Vwy9bZ9g2Yene4Y,3
0.0265,3.04e-05,0.715,0.21,0.447,0.266,1BdqRVyZeZrCWnbR5zsUz5,5
0.053,2.09e-05,0.765,0.468,0.481,0.237,3ClP57EQSyJyWLpYgGD131,4
0.0339,0.0,0.0126,0.862,0.663,0.82,50n0xq2emVcORdDztPNqkt,3
0.0338,0.0,0.297,0.792,0.693,0.906,2Bj7YGVBtjbVrWhhSRVwaj,3
0.0305,8.15e-05,0.057,0.777,0.626,0.571,4p3FGuE3sa95Oq8CUggOtg,3
0.144,0.0,0.0143,0.979,0.372,0.512,4DMtfdorMz6ShoAi9jDxhw,0
0.0341,0.0,0.77,0.352,0.402,0.611,4jIbcHdc0U1hjZohhv8A3z,4
0.0331,2.58e-05,0.374,0.758,0.534,0.923,7saHu3eotJFSeo6TAFkvoD,3
0.0358,0.0,0.0291,0.727,0.523,0.328,3MzJt1QR7YyJAKje1elWUY,0
0.0256,1.73e-06,0.142,0.507,0.528,0.34,4Wcnc8p86AI1d2mgDuAGNy,0
0.0377,2.12e-05,0.397,0.646,0.598,0.465,0nGPgNejfosCvKVEUD8Gim,4
0.0331,0.0,0.248,0.73,0.639,0.804,4tUzsCOYbYhyj0x064W37G,3
0.0295,2.39e-05,0.143,0.439,0.454,0.129,2NEGAeWfyGuxJIsV5xxqDp,0
0.0258,2.94e-06,0.122,0.381,0.573,0.333,2oLa6cIjW7JPMtYx4KKLtz,4
0.032,0.0,0.266,0.705,0.455,0.603,0zhQYIwWGcjQ3wnCd3qjse,0
0.0982,0.0,0.383,0.759,0.681,0.614,4ed8tSfo4yU778D2mzIptV,3
0.0291,0.0,0.15,0.569,0.56,0.298,1iSyS51Ujpm1IHWxoJ97fn,0
0.0267,0.0,0.134,0.549,0.508,0.354,1JwJuAwd0Tb0NlBgfDueXu,0
0.0271,3.14e-06,0.701,0.351,0.546,0.283,7F4WQ6WwJLVEDpjR9MG3bw,4
0.0409,0.0,0.055,0.914,0.646,0.824,2t5m1jQhBn9IKziKQwFUc7,3
0.0311,0.0,0.755,0.353,0.519,0.277,2FPR6EaprkmLzfQ5RsPf0f,4
0.0295,0.0,0.368,0.591,0.537,0.496,0ZONNSdfFeiIjBX25ZKRbj,4
0.033,2.33e-05,0.167,0.552,0.645,0.214,3lVPtkNFoIyPPGVdNri4VH,0
0.0318,0.000126,0.00478,0.836,0.499,0.678,2Si7GvIT6drGqNGR4MNEVz,3
0.0451,0.000477,0.727,0.281,0.657,0.543,2HHXqnrD7PaUIUSj9lz3xK,4
0.0321,0.0,0.0139,0.706,0.474,0.434,6j9Lnhx9V0oRi18kEUWLdw,0
0.0326,0.0,0.125,0.794,0.466,0.592,7AW2WsM8dc5pmXIgdn2SpC,0
0.0628,0.000854,0.0181,0.861,0.44,0.614,2BqHBd0xqUUGxYBJ6rFyJB,0
0.029,0.0,0.292,0.83,0.66,0.856,64Zm9wNGj6coqg4zsb0Soj,3
0.0274,0.0,0.088,0.455,0.59,0.264,3LP1WoisvGEGM68Qp37q7h,0
0.0289,0.00127,0.046,0.767,0.439,0.409,73XStpFTSHaY0LCSfkXbQu,0
0.0344,2.39e-06,0.161,0.627,0.391,0.303,31kF7HdCkTL4PcjYRHU5EE,0
0.0297,0.0,0.107,0.634,0.48,0.384,6gRPUax22F32VxOHu1PPWy,0
0.0294,5.78e-05,0.00991,0.883,0.652,0.82,7J1w5qpIoFFE6YA9BJC5sk,3
0.0292,4.58e-06,0.22,0.393,0.736,0.75,0LExOSWjzvIZ5tVJgemUJA,3
0.0301,1.24e-05,0.199,0.611,0.659,0.366,0Qx26shaWKuHbSqSCtgHrd,0
0.0416,1.1e-05,0.0267,0.857,0.523,0.571,2QOk1rpS1exoxLCbcQHGW8,0
0.177,0.0646,0.265,0.868,0.378,0.597,3xmDEGMS0QDkMe4Mhm8Gxy,0
0.0494,2.52e-06,0.902,0.202,0.364,0.369,0wSRvzs3I0Dig07ejN2jiZ,5
0.0268,0.00103,0.069,0.678,0.336,0.609,55gWB0E5fwsIVfdGfrydoi,0
0.028,6.78e-06,0.417,0.57,0.518,0.23,0bHVsXJYoL1vFnIKoW5VCK,4
0.0315,0.0,0.0435,0.745,0.6,0.424,3WcQxf3f924vU8Ae6GNJ16,0
0.0323,0.000231,0.747,0.235,0.61,0.1,7kpdCMUv7Tc8XNAlfJffmW,4
0.0354,0.0,0.895,0.301,0.71,0.368,6LF3H7uTWWSuvfPEMPwlht,4
0.105,0.0,0.033,0.685,0.535,0.54,63zeH35ojREKtEyTZjisUW,0
0.0424,0.0,0.202,0.808,0.611,0.577,5hGeFMy9ilkY029FJz9QFv,3
0.0358,0.0,0.0253,0.708,0.485,0.819,0rL2QnLBi7aCGQt4B2SyWo,3
0.0317,0.0,0.729,0.221,0.342,0.209,0YhPTrNqHLOVp1zNpXtgP6,5
0.193,0.0,0.071,0.967,0.475,0.479,1uEx04wo96LJzR1A6nzgCi,0
0.029,0.0,0.0137,0.731,0.682,0.629,3EnF5YgOM7lIJQg8Squ2tH,3
0.0284,2.2e-05,0.771,0.389,0.476,0.457,08QKljz2w9sVZF2OobprX8,4
0.0285,0.00227,0.662,0.511,0.693,0.528,1Gh6WLiKriWRKof9E4nSRz,4
0.0459,7.04e-05,0.736,0.401,0.572,0.672,05dkkp51ZkuPj98URZSG8l,4
0.0449,0.0,0.32,0.634,0.389,0.4,0fyqiDJ5mBW00MO1HEAK52,0
0.0302,0.0,0.626,0.501,0.386,0.582,5bIaDkp8NlTyYDuzROomMv,4
0.0266,1.87e-05,0.581,0.303,0.56,0.467,380s4cpzc1XIUMwjRN8yNw,4
0.032,0.0,0.0804,0.721,0.579,0.543,6AoFAz2zZRdC43mzVU01Sf,3
0.0363,7.92e-06,0.131,0.748,0.526,0.522,4bP7A6zIgLqCr6c99dktyv,0
0.0339,0.0,0.57,0.633,0.56,0.609,5dSsIGNo7ImUSQSaCTGOak,4
0.0377,0.0,0.0924,0.573,0.44,0.245,0748ETcSWmM6C5YlbRhoFK,0
0.0936,0.0001,0.00379,0.941,0.599,0.798,4kqSHwiAg5Su68ifqjUPNm,3
0.0276,0.0,0.659,0.488,0.389,0.537,6298i3fOw3l5rmtR462TFe,4
0.0297,0.0,0.21,0.603,0.502,0.458,6VJnUbSvalXgjt1iw0XZrk,0
0.038,0.0,0.434,0.801,0.579,0.413,2La9vfJPqpxxKgOxCqlJT3,0
0.0387,0.0,0.329,0.787,0.549,0.559,72U86afw7ZhxeNsPo76bxf,3
0.0289,0.0,0.572,0.517,0.447,0.266,6bUjoKsbk81P0w7lJmaX9I,4
0.0288,0.085,0.555,0.619,0.58,0.66,46RjasCR1TcTphfY32VB7f,4
0.0287,2.4e-05,0.335,0.762,0.428,0.659,4S80ssHGKWJmm5SR3EQFbJ,3
0.103,4.12e-06,0.493,0.845,0.642,0.808,4r73MgEVjf5xMkGui5tNeD,3
0.0284,0.0,0.114,0.73,0.657,0.487,6RauCs5nVH1UR2stIQNjXu,3
0.103,0.0,0.209,0.89,0.594,0.747,21r2ejC94FazSJw16RVZOS,3
0.0428,0.0,0.585,0.454,0.331,0.129,6u7ZlZMY0WtHHfTKv9Khdv,5
0.0272,0.0,0.0748,0.803,0.587,0.672,2RRE3hNrMaEu2DQPff2N1s,3
0.0235,0.000359,0.419,0.588,0.65,0.586,1Tqm2oP2uX0yhtx4VnxPsu,4
0.0361,0.000267,0.00581,0.807,0.624,0.649,64vkacv9XtTjAQSosbUbW2,3
0.0321,0.0,0.124,0.794,0.583,0.447,3iQeaIWw809ryg4NOL3ySM,0
0.0283,1.19e-05,0.0391,0.781,0.55,0.493,6RcWdxxvdKiEByaJM3WEny,0
0.0448,0.0,0.0114,0.911,0.541,0.597,532uB7VNAJi3V6uRcLIKPm,3
0.0251,1.23e-06,0.0486,0.623,0.644,0.773,1UcMIxpMsQEVU4YnURWmzG,3
0.0348,0.00354,0.276,0.713,0.406,0.577,4fUU9WKxEgJXyrZJsUA2iP,0
0.098,0.00135,0.018,0.865,0.465,0.677,2ZOTtG7v1OrSNs6EINIGb4,3
0.0316,0.000219,0.0229,0.681,0.425,0.933,3jYRpwbctfqB77uU7T7K3U,3
0.0449,0.000257,0.00233,0.807,0.577,0.891,5tORtBzHUAnNrIw5Ql3kHZ,3
0.0433,0.0157,0.00153,0.821,0.273,0.739,61BywQA7q8KjpGjp3rHuRv,0
0.0338,0.00266,0.462,0.692,0.349,0.952,5cfYurP1XKldMBtvBBJiTs,3
0.0345,0.00535,0.245,0.52,0.669,0.634,23DZLSxCK6kM8FF2RlzKDl,3
0.0449,0.000119,0.0366,0.752,0.422,0.403,1ju7EsSGvRybSNEsRvc7qY,0
0.0275,3.74e-06,0.319,0.58,0.588,0.774,5pihM63Tj50g1XjLxq0iU8,3
0.0337,0.000958,0.186,0.573,0.513,0.621,5jPPjNMIi1rD6BvQqxhJh5,3
0.0313,0.0172,0.042,0.621,0.633,0.593,2hE5Lm5XOHR4t3xlhIFauP,3
0.0287,5.34e-05,0.00687,0.92,0.628,0.808,2yhhcHTfvLC0HzSajGYL0h,3
0.0366,2.42e-06,0.107,0.827,0.506,0.571,4delgtiKX7L3nsbC0exhCS,0
0.0327,0.735,0.365,0.745,0.345,0.879,2tVQhBSJ1SQtb4gX0taaiR,6
0.029,0.0,0.022,0.756,0.472,0.76,2PAD6vBzSjxDnmm3WB8eI9,3
0.0382,0.0,0.175,0.662,0.541,0.742,0jMyU6bO52IYhAEoWbT4K9,3
0.0803,6.9e-05,0.698,0.74,0.554,0.804,0x2wtJbtJrox3SDmnMj97x,3
0.0304,6.63e-05,0.00677,0.707,0.55,0.821,6hQszXJIYhtjmSTmDqZpeU,3
0.0494,0.0,0.131,0.535,0.517,0.933,6gRACp2CvsIhc7hyw8CecQ,3
0.0345,0.0237,0.337,0.607,0.453,0.724,4euYSSvpQZSAQ4gThyL2QD,3
0.0275,0.00315,0.362,0.538,0.562,0.962,1R9EHsvzpXwOvlGkgDmE55,3
0.0694,0.0654,0.7,0.669,0.566,0.92,0eTHlx53lUn95HVsJtR6Qx,3
0.0282,0.0,0.166,0.426,0.664,0.518,0RAn8LOs5QVMLy2xH30bUj,4
0.0559,0.00123,0.015,0.807,0.609,0.754,5bSpsKGoGKXOOfg7F3ZtKz,3
0.0295,5.68e-06,0.0778,0.615,0.232,0.41,64sn7wgJfeQKY3Jisnl59w,0
0.043,0.000379,0.0933,0.396,0.617,0.869,6sHrxsewgTMPs2Di4x636C,3
0.0232,0.203,0.491,0.439,0.567,0.403,23ZOiEUix1FsthnLfpWXqj,4
0.0475,0.0,0.144,0.773,0.621,0.856,2Yt2u7vNSCkPUy1awRFSPV,3
0.0302,0.0,0.053,0.505,0.659,0.879,1rWqtf1rOYiPEb9puv2bYd,3
0.0264,0.747,0.747,0.47,0.491,0.846,6iX1QW1gGIVNEItnqyvFfH,4
0.0773,0.00201,0.497,0.586,0.431,0.262,3lzYx9dpCNw6CkttQe6SlE,4
0.0349,3.91e-05,0.495,0.627,0.628,0.896,63WY1u5pDf6Nk5Z7xqmn9f,3
0.0524,0.0338,0.0562,0.819,0.342,0.537,0R5nPSbAqQoNjKBByWnN95,0
0.0563,1.57e-06,0.521,0.712,0.45,0.848,7HRqpMkcCVVhmKme8bScvl,3
0.0269,0.0,0.0727,0.483,0.479,0.326,0F4sQ4O7wIHfw6kp1e4Sfi,0
0.0296,0.178,0.162,0.583,0.637,0.62,7pmQ1repUoMbViMlPrZyuD,3
0.0295,0.00932,0.116,0.534,0.426,0.133,7ekj86VgKXB5XFTwVYnTQP,0
0.0276,2.09e-06,0.00396,0.766,0.514,0.754,5jKdSZtw2yst6FzDJ4yvEV,3
0.0489,1.4e-06,0.129,0.797,0.231,0.336,4jKBjyOdVKfmyauxwW8QUs,0
0.0324,0.00304,0.000522,0.87,0.501,0.877,0dJEQ01IPN4ukqRsPrm4ab,3
0.0341,0.0837,0.261,0.735,0.382,0.608,4BH6AYJ1aIPPTk6l1oMIY7,0
0.0398,0.378,0.0559,0.692,0.495,0.851,50d2zWUEVp9jn0EphgvdWe,3
0.0412,0.018,0.000421,0.828,0.263,0.584,4BxfXnGbnlibcUUPKog7Ne,0
0.0341,0.000312,0.714,0.532,0.825,0.778,1oRvLqwJowH9JU0uO1iVzA,4
0.0343,0.0262,0.22,0.552,0.604,0.757,7uODrkf1XnlIGMyUSCLbLU,3
0.0482,4.67e-06,0.14,0.882,0.484,0.777,2tKvbXiqQM7aYhbpEWLbTf,3
0.0447,0.000567,0.518,0.749,0.497,0.717,16pGi1ZNrsPvx5TD8oFleb,3
0.0343,1.55e-05,0.0422,0.659,0.383,0.726,5zS2DXR0XKNsVQSCHGEhx2,3
0.0306,0.0,0.00714,0.798,0.553,0.397,6b45yra2a9So8yTNeHZdgt,0
0.0346,0.205,0.0938,0.78,0.434,0.929,2o6cfQNwM9njeMjhC2muaY,3
0.0241,0.000126,0.0102,0.698,0.562,0.723,1gA9l5loCNn8fOFIzXb6T2,3
0.035,0.00256,0.494,0.671,0.519,0.808,1PraqvAnggduSq9zCTOSTF,3
0.0272,0.0921,0.00198,0.866,0.474,0.811,4YslG4WvV5eXviT2q0gO8K,3
0.0654,8.23e-06,0.0395,0.939,0.312,0.709,0JFEn4sPozptBShOuqMQVs,0
0.16,0.0112,0.121,0.948,0.167,0.158,5Y8gFnBzwcMEWa2vmmUABR,0
0.04,0.00114,0.164,0.802,0.552,0.631,3T3aWHBbX85hqRPsd8vhJB,3
0.0385,0.153,0.0363,0.598,0.5,0.657,79uswZ7pqbHIqERDFqBDjS,3
0.0447,0.0,0.649,0.698,0.67,0.937,4jIfTHzqYWspDy9wlgvTjp,3
0.102,4.25e-05,0.0603,0.923,0.445,0.33,1qDqZxOGB335PJYjIUvwP3,0
0.0549,0.000266,0.00253,0.895,0.318,0.494,4eeCQtgohd0nLeI2t5XgGo,0
0.0286,0.0222,0.169,0.833,0.631,0.901,4cPgzpdeKtOkgBYqHNLe9P,3
0.0889,4.25e-06,0.276,0.442,0.698,0.791,2qQusZC1YyZSLzhkffY9IG,3
0.2,0.0,0.00779,0.885,0.311,0.479,5sulm1kqJnbnqL4wo6xwRJ,0
0.0258,0.142,0.0982,0.645,0.571,0.871,5xvuT6wnNLBkKQebgAQd82,3
0.039,9.71e-06,0.0537,0.568,0.446,0.325,7G0hwJmqqFJmaM2h1HxRZZ,0
0.0601,0.0009,0.417,0.515,0.58,0.828,4p5RiUTn5fcn05ACSWgZAg,3
0.0864,0.000179,0.0112,0.869,0.676,0.698,5yEvspRUWC6YaJqwbB28bI,3
0.0293,1.1e-05,0.455,0.57,0.582,0.596,2Jg514bdH9PplDlrkbRuQI,4
0.0439,0.0064,0.000475,0.88,0.375,0.734,4M2we5cIRbXIIz5iCb7qQe,0
0.0458,0.0109,0.00331,0.848,0.452,0.691,0CXtf9Z4VcSm9m9owHKYAA,3
0.051,0.00634,0.00133,0.841,0.446,0.761,1TLlIe8ipNVx5pfkZPAbvM,3
0.054,0.189,0.0927,0.897,0.574,0.91,4pxj2nEkmypTXihGBv6gB1,3
0.0355,5.36e-06,0.411,0.607,0.71,0.524,7aV9xwnPgzTWj3yG0nAURt,4
0.0386,3.77e-05,0.000456,0.873,0.54,0.692,5Egt33w53KOIf2DorWqzmr,3
0.0305,0.000486,0.0352,0.596,0.601,0.835,4krouRlYhs1Yz5oxRF4Qji,3
0.0392,4.68e-05,0.575,0.614,0.591,0.847,7HdVnKXXDuFz003iLaky53,3
0.0412,0.0179,0.00402,0.937,0.478,0.5,4sGtV91CRzmMqVCwWPdPuM,0
0.151,0.233,0.0132,0.987,0.317,0.716,1noWIYqgKF7dv4IGSL21wZ,0
0.0726,0.27,0.0643,0.945,0.329,0.559,3ugXVwlV5FvbyeYRZ0YjFN,0
0.0698,0.11,0.26,0.618,0.692,0.838,2NN052M5Inp7KfwPT9xner,3
0.0271,1.82e-06,0.234,0.556,0.637,0.686,09VHjYoL6VRHh5anKV1e09,3
0.0746,0.0,0.0493,0.953,0.473,0.671,1f45G1LRvCKuq7BTC67HZx,3
0.0314,0.193,0.0172,0.686,0.491,0.334,4k4xeOTxpb6mkufYSSxfZp,0
0.048,0.154,0.00339,0.948,0.555,0.802,6a8zQOJTMePV89Zp6LV8lD,3
0.0298,0.903,0.457,0.562,0.335,0.583,59Esi3fm62DbqaVdHWQhKT,6
0.186,0.0322,0.0297,0.639,0.618,0.676,4sfYUnIVr30sro1cyg2Xsc,3
0.0289,0.0333,0.116,0.648,0.604,0.796,0UHSZ1m3t9vcL1MYqTJSge,3
0.0357,1.54e-05,0.0175,0.526,0.568,0.506,2O1YOP4DFhpJ1kl3wjccSl,0
0.0335,0.398,0.0355,0.657,0.293,0.448,3ZJ2fqZgjunv0RbEBeAowU,0
0.0381,0.000226,0.00449,0.869,0.606,0.936,5QhdEo73fM2wIFKbXvOkDd,3
0.0471,0.378,0.00108,0.808,0.372,0.715,0c4aazSW1tPBa77emdNRjv,0
0.0784,0.174,0.015,0.887,0.228,0.504,2OXVvNEILOCFxEHEElOHTb,0
0.0926,0.0001,0.00191,0.99,0.331,0.435,5NKXLHZDXSpEf3u3IEfVKQ,0
0.0408,0.00971,0.344,0.55,0.575,0.59,3hIvzNXqATvSudLlq1asrC,4
0.0417,0.000343,0.025,0.689,0.636,0.553,547dyoV9eT7pPO8QbiexoI,3
0.0686,0.0,0.0269,0.874,0.579,0.379,6WaPKTy7RYb21gs8PasOPL,0
0.135,1.84e-05,0.074,0.702,0.792,0.763,4KAXqEF9LkQKEgSNMmxDHJ,3
0.0803,0.0365,0.0265,0.696,0.584,0.565,7aHzBx4XwGc0e1d7sKd5Md,3
0.203,0.0,0.293,0.744,0.631,0.845,0kgRRHa5CMeCciIgYT67re,3
0.0463,0.0,0.00284,0.771,0.671,0.639,6OEX8FPaHyUyftZJWsve3Y,3
0.183,0.0,0.0806,0.846,0.692,0.563,772E0ETHUfEwT5gJJOXW0C,3
0.0515,0.0,0.289,0.611,0.814,0.585,3Ps0JFaxBuamCoQTx6X8LT,3
0.0466,5.2e-06,0.16,0.671,0.74,0.665,3S5Y7dgTwR6AFgRM5UQaGk,3
0.24,0.0,0.103,0.892,0.573,0.799,4QJpdcOcFubTS0VEWu5Guj,2
0.0562,6.54e-05,0.00142,0.93,0.477,0.54,5dHF4UXvJ70xefCqD2Wj9N,0
0.0525,0.0,0.0217,0.911,0.678,0.859,1p5VeCCFyeafMMDaXak10E,3
0.0463,0.0,0.759,0.628,0.641,0.487,0zpxJZIcJUZZTAuhpkmas2,4
0.181,0.0,0.0587,0.789,0.793,0.615,5ycmDZVfvCFRIwALkTFwbb,3
0.0408,0.0,0.029,0.628,0.81,0.38,0tAdSd0ZUVmkFZng2FiLt5,3
0.0657,3.37e-06,0.0104,0.784,0.528,0.34,5z4lIzved0Jy9AJcwb44uS,0
0.0748,0.000602,0.00467,0.945,0.424,0.579,0CrhIYKizM7cLxJVh2AocH,0
0.388,0.0,0.394,0.696,0.622,0.469,4CmYl83JZSKuMMjssiALgs,2
0.135,0.0,0.0306,0.863,0.771,0.831,1AEylK0tRkpw4dKE1pyhyd,3
0.0434,1.1e-06,0.00716,0.821,0.658,0.385,0eVdLQ7Mt1DQg9P1oMeSN0,0
0.0456,0.0,0.00686,0.68,0.759,0.962,3mqrfe5u8PY39YNwlYME25,3
0.314,0.0,0.116,0.601,0.758,0.29,7jQIEyRMj8H6QqIOYT0dHV,2
0.0409,0.000113,0.00642,0.883,0.624,0.526,748wrs9n0dSXFyY3VRZB9w,3
0.184,0.0,0.131,0.539,0.949,0.437,4PAOoxMolPJnNqkUDmGI4r,2
0.0823,0.0,0.0174,0.748,0.693,0.49,4578UyGpgGCGZHfSlHOwFc,3
0.149,0.0,0.107,0.602,0.821,0.58,2dzQTTYxfcKpH8PncC3SkE,3
0.0363,0.0,0.19,0.517,0.742,0.607,2b3ys7QrXvrivhd9BbV3ae,3
0.238,7.26e-06,0.0255,0.719,0.572,0.75,2RYTHqaNac6IoCVmXBiR9A,2
0.0348,5.96e-06,0.0144,0.817,0.769,0.469,6lzl1UeETmlBNWzC7PHOcR,3
0.159,0.0,0.013,0.944,0.721,0.626,2SGjJdLuSIvyVB5eXAJXm7,3
0.169,0.000277,0.00685,0.859,0.515,0.701,6Kf1VcLce0JzSNvngjhi4q,3
0.141,0.0,0.0566,0.873,0.757,0.939,3YP3VB9FEdbAzoC9RZ5frW,3
0.0496,0.0,0.0246,0.86,0.569,0.581,2fvmEuEwISvAN0Rg10yjpe,3
0.0791,0.0,0.0124,0.751,0.718,0.364,5nWcMMEUUY7QeNHCrQoiKe,0
0.0584,0.0,0.027,0.583,0.792,0.452,2QmpdwkRlSABLeVCIE3o8r,3
0.0715,0.0,0.611,0.738,0.732,0.604,75RsCkcyXJvc26HmmwKhlu,3
0.0311,0.0,0.309,0.793,0.651,0.381,2jaNHcSRgPvtMXu5rboE7T,0
0.0851,0.0,0.057,0.831,0.72,0.669,4vcHeAH1Zcg7bF74PfaFlO,3
0.046,2.14e-05,0.0683,0.927,0.546,0.614,52FOkM2lmc1fXkzj9BULfO,3
0.0477,0.0,0.19,0.468,0.825,0.24,6BOqVMxqQxkxknO3COfzrG,4
0.208,0.0,0.125,0.741,0.854,0.618,4AVGNAuDKWYpdFKavRF8pB,2
0.143,0.0,0.00213,0.687,0.655,0.588,2Sg4k2Y2N2Ju0YZzCc81VN,3
0.0459,0.915,0.352,0.673,0.83,0.797,6ZtUAt1b7sEY6RmRSGfIaB,6
0.216,0.0,0.329,0.813,0.608,0.676,0RNHYswDxxq1xooRh3PLza,2
0.115,1.82e-05,0.0603,0.816,0.656,0.524,4IYnTLWG9mP1MNeFNjZm7T,3
0.196,0.0,0.0799,0.652,0.855,0.728,1cuYOdYKx2tWkOdLzqnboR,3
0.057,0.0,0.0658,0.662,0.653,0.803,4BPhl5ZzoT61iWIZ3fSy9n,3
0.11,0.0,0.146,0.842,0.673,0.764,4lWeAYtwmyzgDlJp44whZQ,3
0.139,0.0,0.371,0.834,0.819,0.787,4nGSexnowpuB3BZ0Zxotru,3
0.0778,0.0,0.0315,0.928,0.441,0.547,2bWaQyC68Bt7FSXCACY2aN,0
0.219,0.0,0.104,0.609,0.895,0.635,3e0p5d45BgBSUXbxQx643y,2
0.106,1.31e-05,0.0542,0.877,0.518,0.632,76qjyCW5AlcxArP0X988IW,3
0.195,0.0,0.175,0.586,0.798,0.674,5TKsfF1CEzUOWe4GDhKKKh,3
0.0589,6.19e-05,0.0132,0.855,0.509,0.698,35T4rqTGxHPv5fDfOLsjrx,3
0.141,0.0,0.0993,0.668,0.769,0.549,0gvThRb8Wfo7Lotup0uVTg,3
0.0506,0.0,0.265,0.806,0.76,0.866,2di1pqbuFLM3tLsBVPHqdf,3
0.121,0.0,0.0706,0.753,0.653,0.53,0YJRsd068DzbWWMMUiY5EJ,3
0.0522,1.94e-05,0.0333,0.604,0.824,0.583,5JGPBq7QfcAq19MviRkbpf,3
0.114,0.0,0.023,0.817,0.628,0.654,2DI1SvvgzhIybzuM0AjyvR,3
0.113,0.0,0.0323,0.922,0.72,0.687,0pjDpLLR4716mecRz06ikh,3
0.1,0.0,0.566,0.82,0.709,0.45,70R1opiyUhg85fPBxDNXnC,4
0.0742,8.74e-06,0.151,0.595,0.68,0.583,7zNow8jwff91QBjGfUexpo,3
0.26,0.0,0.0462,0.719,0.806,0.283,0q8DxBCyj91Wrh1zlmcx5H,2
0.236,0.0,0.07,0.689,0.714,0.732,2WbgJl4hnuimyrJHYEOCz4,2
0.0404,8.2e-06,0.04,0.794,0.589,0.564,3QkxCzzUXEGjqNlXeB0fMy,3
0.186,0.0,0.0378,0.705,0.694,0.578,5rsNlCqnnuu89icdMkO1Rb,3
0.0769,1.32e-05,0.000406,0.828,0.666,0.536,2NB5htgkwRdIau2l2wQXEf,3
0.254,1.09e-05,0.0162,0.829,0.317,0.361,24LpH8iRf7m5yHLc2QRnbi,2
0.127,0.0,0.383,0.529,0.87,0.672,1ejQFgJS3UYIzhsZ6KFl1Q,3
0.0621,0.0,0.0284,0.802,0.536,0.715,5iPAaPFEMm9adSSaD5vCid,3
0.0328,0.0,0.83,0.409,0.534,0.875,2FD2wb4aU4IFn2R1Y15062,4
0.0358,0.000522,0.737,0.439,0.819,0.909,3N0jGYbGjlfxAPPOQ3m1x5,4
0.0298,0.0,0.924,0.144,0.596,0.451,39AxeDwNIyjPKgI7g9H2Jg,4
0.0309,0.0,0.923,0.256,0.522,0.64,0VxX3RBKO46Ky6XgvN0bME,4
0.0387,0.0,0.448,0.531,0.467,0.954,2FjF4NEH5vw69RjnPKCnM0,3
0.0378,5.56e-06,0.727,0.377,0.618,0.888,0U68NlRFhZpak0GEL2jBMZ,4
0.0326,0.0,0.931,0.274,0.463,0.535,1eLuPIA4KPWuEL16owyqCS,4
0.0364,0.0,0.788,0.405,0.668,0.895,3yJvlCiSh1pBXgW2GLRSNF,4
0.0327,0.0034,0.876,0.602,0.524,0.909,3HAaEJKZPKHJY4YqYRvDas,4
0.0457,1.18e-05,0.65,0.597,0.664,0.889,6hTv5WcTse1Wjeq1DbSiRQ,3
0.031,2.77e-05,0.944,0.356,0.731,0.613,2swYtnyHHVRdiWvNvXWBsp,4
0.0379,0.0,0.738,0.35,0.819,0.748,7jqiC1labtznFDj3XZPZ7T,4
0.0285,0.0,0.794,0.317,0.52,0.932,51piaTRq9ywWeNHokbyQzw,4
