danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.302,0.125,5,-22.764,1,0.045,0.989,0.91,0.129,0.27,145.129,audio_features,4mJAeByWSQgfpEVfWCg8eg,spotify:track:4mJAeByWSQgfpEVfWCg8eg,https://api.spotify.com/v1/tracks/4mJAeByWSQgfpEVfWCg8eg,https://api.spotify.com/v1/audio-analysis/4mJAeByWSQgfpEVfWCg8eg,406147,3
0.403,0.0831,0,-26.102,1,0.0422,0.992,0.89,0.0577,0.137,110.409,audio_features,0nkW29HPGGR5mAdmGAz7Nr,spotify:track:0nkW29HPGGR5mAdmGAz7Nr,https://api.spotify.com/v1/tracks/0nkW29HPGGR5mAdmGAz7Nr,https://api.spotify.com/v1/audio-analysis/0nkW29HPGGR5mAdmGAz7Nr,374999,3
0.15,0.0161,5,-31.162,1,0.0411,0.979,0.858,0.0932,0.066,138.084,audio_features,3KtqXXPUS14B8FmNKSlawO,spotify:track:3KtqXXPUS14B8FmNKSlawO,https://api.spotify.com/v1/tracks/3KtqXXPUS14B8FmNKSlawO,https://api.spotify.com/v1/audio-analysis/3KtqXXPUS14B8FmNKSlawO,761360,3
0.335,0.151,10,-21.886,1,0.0418,0.984,0.891,0.13,0.0989,110.119,audio_features,6vUQabuV5uTGq9kh6TvgyT,spotify:track:6vUQabuV5uTGq9kh6TvgyT,https://api.spotify.com/v1/tracks/6vUQabuV5uTGq9kh6TvgyT,https://api.spotify.com/v1/audio-analysis/6vUQabuV5uTGq9kh6TvgyT,684307,4
0.269,0.0653,2,-22.217,1,0.0439,0.876,0.0308,0.134,0.0834,105.847,audio_features,66Mh6IWPI02pYBS91bYGdH,spotify:track:66Mh6IWPI02pYBS91bYGdH,https://api.spotify.com/v1/tracks/66Mh6IWPI02pYBS91bYGdH,https://api.spotify.com/v1/audio-analysis/66Mh6IWPI02pYBS91bYGdH,1527680,4
0.37,0.047,9,-29.478,1,0.035,0.995,0.912,0.105,0.275,83.661,audio_features,28C6h6WPrrHn4hDabPa10f,spotify:track:28C6h6WPrrHn4hDabPa10f,https://api.spotify.com/v1/tracks/28C6h6WPrrHn4hDabPa10f,https://api.spotify.com/v1/audio-analysis/28C6h6WPrrHn4hDabPa10f,214240,4
0.422,0.0696,2,-20.284,1,0.0461,0.925,0.287,0.108,0.235,128.71,audio_features,6xUVkfF78q62KdZTLrMxDN,spotify:track:6xUVkfF78q62KdZTLrMxDN,https://api.spotify.com/v1/tracks/6xUVkfF78q62KdZTLrMxDN,https://api.spotify.com/v1/audio-analysis/6xUVkfF78q62KdZTLrMxDN,620267,1
0.216,0.0222,4,-24.26,0,0.042,0.97,0.735,0.0675,0.0428,142.996,audio_features,65hj3rUPw4yC3keFjvtCo1,spotify:track:65hj3rUPw4yC3keFjvtCo1,https://api.spotify.com/v1/tracks/65hj3rUPw4yC3keFjvtCo1,https://api.spotify.com/v1/audio-analysis/65hj3rUPw4yC3keFjvtCo1,492093,4
0.338,0.0981,0,-27.778,0,0.0412,0.985,0.93,0.127,0.0375,148.993,audio_features,3jN1S3FJif3TpXQx7dSKO4,spotify:track:3jN1S3FJif3TpXQx7dSKO4,https://api.spotify.com/v1/tracks/3jN1S3FJif3TpXQx7dSKO4,https://api.spotify.com/v1/audio-analysis/3jN1S3FJif3TpXQx7dSKO4,197120,4
0.364,0.137,3,-18.938,1,0.0494,0.953,0.796,0.071,0.448,166.751,audio_features,2JWcCQfJU7WNbWv95AOFNX,spotify:track:2JWcCQfJU7WNbWv95AOFNX,https://api.spotify.com/v1/tracks/2JWcCQfJU7WNbWv95AOFNX,https://api.spotify.com/v1/audio-analysis/2JWcCQfJU7WNbWv95AOFNX,521987,3
0.319,0.12,0,-23.465,0,0.0402,0.984,0.939,0.114,0.254,103.786,audio_features,4Cfc0OGMViDPGspOK3zogx,spotify:track:4Cfc0OGMViDPGspOK3zogx,https://api.spotify.com/v1/tracks/4Cfc0OGMViDPGspOK3zogx,https://api.spotify.com/v1/audio-analysis/4Cfc0OGMViDPGspOK3zogx,265640,4
0.321,0.187,2,-19.558,1,0.0455,0.918,0.66,0.266,0.305,78.314,audio_features,6WKXJwgtSdkDj3fRga7VWy,spotify:track:6WKXJwgtSdkDj3fRga7VWy,https://api.spotify.com/v1/tracks/6WKXJwgtSdkDj3fRga7VWy,https://api.spotify.com/v1/audio-analysis/6WKXJwgtSdkDj3fRga7VWy,373280,4
0.516,0.11,9,-22.754,1,0.0388,0.953,0.156,0.0478,0.345,93.025,audio_features,5vcgwdmEmxsKETHQePWGGy,spotify:track:5vcgwdmEmxsKETHQePWGGy,https://api.spotify.com/v1/tracks/5vcgwdmEmxsKETHQePWGGy,https://api.spotify.com/v1/audio-analysis/5vcgwdmEmxsKETHQePWGGy,386707,4
0.096,0.0609,2,-23.304,1,0.0364,0.985,0.429,0.0967,0.0359,76.734,audio_features,1K396bFReLYvN2Xonknvr8,spotify:track:1K396bFReLYvN2Xonknvr8,https://api.spotify.com/v1/tracks/1K396bFReLYvN2Xonknvr8,https://api.spotify.com/v1/audio-analysis/1K396bFReLYvN2Xonknvr8,596107,3
0.356,0.0566,5,-20.647,1,0.0437,0.978,0.186,0.0616,0.205,147.17,audio_features,298QgpoW98lsDj7IK5ShHc,spotify:track:298QgpoW98lsDj7IK5ShHc,https://api.spotify.com/v1/tracks/298QgpoW98lsDj7IK5ShHc,https://api.spotify.com/v1/audio-analysis/298QgpoW98lsDj7IK5ShHc,580827,4
0.259,0.172,5,-17.061,0,0.038,0.726,0.901,0.108,0.148,76.361,audio_features,363LVCWmC8oafSBJXsJgB7,spotify:track:363LVCWmC8oafSBJXsJgB7,https://api.spotify.com/v1/tracks/363LVCWmC8oafSBJXsJgB7,https://api.spotify.com/v1/audio-analysis/363LVCWmC8oafSBJXsJgB7,537507,4
0.306,0.021,9,-21.621,1,0.0366,0.978,0.718,0.113,0.108,92.162,audio_features,6NXGfvlzfwoO44etLpbuAf,spotify:track:6NXGfvlzfwoO44etLpbuAf,https://api.spotify.com/v1/tracks/6NXGfvlzfwoO44etLpbuAf,https://api.spotify.com/v1/audio-analysis/6NXGfvlzfwoO44etLpbuAf,553547,3
0.265,0.118,3,-17.646,1,0.0402,0.883,0.531,0.142,0.207,156.092,audio_features,6MVYp7bs0KdBZf8qwCt9Yy,spotify:track:6MVYp7bs0KdBZf8qwCt9Yy,https://api.spotify.com/v1/tracks/6MVYp7bs0KdBZf8qwCt9Yy,https://api.spotify.com/v1/audio-analysis/6MVYp7bs0KdBZf8qwCt9Yy,401400,3
0.276,0.0938,0,-24.977,1,0.0381,0.99,0.892,0.195,0.125,101.124,audio_features,3Q7ugGdmbwgzlyAJqsXdux,spotify:track:3Q7ugGdmbwgzlyAJqsXdux,https://api.spotify.com/v1/tracks/3Q7ugGdmbwgzlyAJqsXdux,https://api.spotify.com/v1/audio-analysis/3Q7ugGdmbwgzlyAJqsXdux,340960,4
0.388,0.181,2,-18.788,1,0.0408,0.881,0.177,0.33,0.502,75.943,audio_features,0Nd19JzDaYNaa78Cvoo4A0,spotify:track:0Nd19JzDaYNaa78Cvoo4A0,https://api.spotify.com/v1/tracks/0Nd19JzDaYNaa78Cvoo4A0,https://api.spotify.com/v1/audio-analysis/0Nd19JzDaYNaa78Cvoo4A0,405707,5
0.157,0.0454,5,-23.924,1,0.0374,0.966,0.918,0.105,0.0497,79.182,audio_features,2QQWmnoVPjEvsUTVSs84li,spotify:track:2QQWmnoVPjEvsUTVSs84li,https://api.spotify.com/v1/tracks/2QQWmnoVPjEvsUTVSs84li,https://api.spotify.com/v1/audio-analysis/2QQWmnoVPjEvsUTVSs84li,623373,3
0.315,0.0414,5,-23.688,1,0.0444,0.916,0.257,0.0868,0.109,83.956,audio_features,0qGgNiLCG0YsCpHjle4SSO,spotify:track:0qGgNiLCG0YsCpHjle4SSO,https://api.spotify.com/v1/tracks/0qGgNiLCG0YsCpHjle4SSO,https://api.spotify.com/v1/audio-analysis/0qGgNiLCG0YsCpHjle4SSO,664533,4
0.315,0.211,0,-22.835,1,0.0384,0.982,0.924,0.147,0.647,120.39,audio_features,51xHvAUYQfhY29GcGlBM0n,spotify:track:51xHvAUYQfhY29GcGlBM0n,https://api.spotify.com/v1/tracks/51xHvAUYQfhY29GcGlBM0n,https://api.spotify.com/v1/audio-analysis/51xHvAUYQfhY29GcGlBM0n,294467,4
0.492,0.136,7,-18.839,1,0.0463,0.948,0.893,0.0726,0.445,135.786,audio_features,1VYOAY7yevYbOj3AFupzSu,spotify:track:1VYOAY7yevYbOj3AFupzSu,https://api.spotify.com/v1/tracks/1VYOAY7yevYbOj3AFupzSu,https://api.spotify.com/v1/audio-analysis/1VYOAY7yevYbOj3AFupzSu,351493,4
0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,audio_features,64ta7ZvTJeThz7Ns4LmAHS,spotify:track:64ta7ZvTJeThz7Ns4LmAHS,https://api.spotify.com/v1/tracks/64ta7ZvTJeThz7Ns4LmAHS,https://api.spotify.com/v1/audio-analysis/64ta7ZvTJeThz7Ns4LmAHS,460027,4
0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,audio_features,0XkcuWNLacWDwEDmvq4CCy,spotify:track:0XkcuWNLacWDwEDmvq4CCy,https://api.spotify.com/v1/tracks/0XkcuWNLacWDwEDmvq4CCy,https://api.spotify.com/v1/audio-analysis/0XkcuWNLacWDwEDmvq4CCy,330000,4
0.313,0.144,2,-17.316,1,0.0368,0.944,0.92,0.181,0.303,145.162,audio_features,7kwCAXd0GeQvWvfTgCjaNX,spotify:track:7kwCAXd0GeQvWvfTgCjaNX,https://api.spotify.com/v1/tracks/7kwCAXd0GeQvWvfTgCjaNX,https://api.spotify.com/v1/audio-analysis/7kwCAXd0GeQvWvfTgCjaNX,244560,4
0.27,0.149,10,-21.207,1,0.0458,0.994,0.922,0.108,0.505,179.153,audio_features,72YOzYeqT7Y7sK9O2esWbk,spotify:track:72YOzYeqT7Y7sK9O2esWbk,https://api.spotify.com/v1/tracks/72YOzYeqT7Y7sK9O2esWbk,https://api.spotify.com/v1/audio-analysis/72YOzYeqT7Y7sK9O2esWbk,225467,1
0.194,0.079,4,-21.389,1,0.0425,0.969,0.498,0.126,0.082,100.309,audio_features,2vBuaUzWANdghLfM1nF0Yw,spotify:track:2vBuaUzWANdghLfM1nF0Yw,https://api.spotify.com/v1/tracks/2vBuaUzWANdghLfM1nF0Yw,https://api.spotify.com/v1/audio-analysis/2vBuaUzWANdghLfM1nF0Yw,517360,4
0.178,0.0157,2,-24.129,1,0.0451,0.981,0.896,0.0779,0.093,134.332,audio_features,2l48bK5FOYIQHgoYSPl7Qw,spotify:track:2l48bK5FOYIQHgoYSPl7Qw,https://api.spotify.com/v1/tracks/2l48bK5FOYIQHgoYSPl7Qw,https://api.spotify.com/v1/audio-analysis/2l48bK5FOYIQHgoYSPl7Qw,403387,5
0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,audio_features,7IHEJdJhju1F2rhIiwgawx,spotify:track:7IHEJdJhju1F2rhIiwgawx,https://api.spotify.com/v1/tracks/7IHEJdJhju1F2rhIiwgawx,https://api.spotify.com/v1/audio-analysis/7IHEJdJhju1F2rhIiwgawx,316653,4
0.416,0.174,7,-16.689,0,0.0353,0.943,0.916,0.118,0.198,109.35,audio_features,5sKh1XrJIs4LpmGXeaqBbd,spotify:track:5sKh1XrJIs4LpmGXeaqBbd,https://api.spotify.com/v1/tracks/5sKh1XrJIs4LpmGXeaqBbd,https://api.spotify.com/v1/audio-analysis/5sKh1XrJIs4LpmGXeaqBbd,451333,4
0.219,0.0283,6,-28.784,0,0.0375,0.978,0.943,0.133,0.044,90.879,audio_features,5qtqQ05H33mXm83qgc444E,spotify:track:5qtqQ05H33mXm83qgc444E,https://api.spotify.com/v1/tracks/5qtqQ05H33mXm83qgc444E,https://api.spotify.com/v1/audio-analysis/5qtqQ05H33mXm83qgc444E,431147,3
0.62,0.179,5,-19.86,1,0.0585,0.986,0.948,0.13,0.948,124.809,audio_features,5O7SV284GeCFqs0wGfpYqb,spotify:track:5O7SV284GeCFqs0wGfpYqb,https://api.spotify.com/v1/tracks/5O7SV284GeCFqs0wGfpYqb,https://api.spotify.com/v1/audio-analysis/5O7SV284GeCFqs0wGfpYqb,56067,4
0.264,0.0923,5,-20.328,1,0.0423,0.961,0.926,0.111,0.144,98.886,audio_features,07tK0qdFhjuG9Wh3RbuZ0j,spotify:track:07tK0qdFhjuG9Wh3RbuZ0j,https://api.spotify.com/v1/tracks/07tK0qdFhjuG9Wh3RbuZ0j,https://api.spotify.com/v1/audio-analysis/07tK0qdFhjuG9Wh3RbuZ0j,510933,4
0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,audio_features,4yNdgz1fkB7vF6XPZgdEp1,spotify:track:4yNdgz1fkB7vF6XPZgdEp1,https://api.spotify.com/v1/tracks/4yNdgz1fkB7vF6XPZgdEp1,https://api.spotify.com/v1/audio-analysis/4yNdgz1fkB7vF6XPZgdEp1,301400,4
0.171,0.0115,3,-30.173,1,0.0436,0.987,0.848,0.0991,0.083,72.404,audio_features,2TDYhUsCuLEK0mkPZCYKPV,spotify:track:2TDYhUsCuLEK0mkPZCYKPV,https://api.spotify.com/v1/tracks/2TDYhUsCuLEK0mkPZCYKPV,https://api.spotify.com/v1/audio-analysis/2TDYhUsCuLEK0mkPZCYKPV,452707,4
0.295,0.12,0,-17.601,1,0.0472,0.965,0.821,0.223,0.177,152.712,audio_features,4QIcDzIB372VcPaP4dtnVl,spotify:track:4QIcDzIB372VcPaP4dtnVl,https://api.spotify.com/v1/tracks/4QIcDzIB372VcPaP4dtnVl,https://api.spotify.com/v1/audio-analysis/4QIcDzIB372VcPaP4dtnVl,262440,4
0.442,0.117,0,-19.385,1,0.0436,0.962,0.908,0.305,0.338,120.091,audio_features,69yGpVbBDk3HHYIO4TPCRu,spotify:track:69yGpVbBDk3HHYIO4TPCRu,https://api.spotify.com/v1/tracks/69yGpVbBDk3HHYIO4TPCRu,https://api.spotify.com/v1/audio-analysis/69yGpVbBDk3HHYIO4TPCRu,440600,4
0.401,0.054,10,-20.669,1,0.0468,0.97,0.285,0.136,0.581,148.833,audio_features,6laxJsnVWu2ncFPAbrLuJB,spotify:track:6laxJsnVWu2ncFPAbrLuJB,https://api.spotify.com/v1/tracks/6laxJsnVWu2ncFPAbrLuJB,https://api.spotify.com/v1/audio-analysis/6laxJsnVWu2ncFPAbrLuJB,340000,4
0.109,0.0414,5,-25.91,1,0.0482,0.988,0.114,0.106,0.0367,82.111,audio_features,7aHOmybSL7OvujPad7cBDW,spotify:track:7aHOmybSL7OvujPad7cBDW,https://api.spotify.com/v1/tracks/7aHOmybSL7OvujPad7cBDW,https://api.spotify.com/v1/audio-analysis/7aHOmybSL7OvujPad7cBDW,256200,5
0.292,0.123,8,-23.708,1,0.0391,0.978,0.918,0.0871,0.153,71.366,audio_features,44pFb9uRxXLbD5rVBPE4DY,spotify:track:44pFb9uRxXLbD5rVBPE4DY,https://api.spotify.com/v1/tracks/44pFb9uRxXLbD5rVBPE4DY,https://api.spotify.com/v1/audio-analysis/44pFb9uRxXLbD5rVBPE4DY,532583,4
0.322,0.154,2,-18.765,1,0.0467,0.897,0.857,0.232,0.11,138.773,audio_features,5FGjk7ToA7tm8MVGwL9HZC,spotify:track:5FGjk7ToA7tm8MVGwL9HZC,https://api.spotify.com/v1/tracks/5FGjk7ToA7tm8MVGwL9HZC,https://api.spotify.com/v1/audio-analysis/5FGjk7ToA7tm8MVGwL9HZC,336320,4
0.61,0.13,0,-14.211,1,0.0555,0.789,0.0605,0.097,0.652,72.35,audio_features,6urUjo3eVDI2KymBacp1oY,spotify:track:6urUjo3eVDI2KymBacp1oY,https://api.spotify.com/v1/tracks/6urUjo3eVDI2KymBacp1oY,https://api.spotify.com/v1/audio-analysis/6urUjo3eVDI2KymBacp1oY,137053,4
0.602,0.203,9,-17.468,1,0.0436,0.99,0.902,0.0848,0.837,124.417,audio_features,78td6Kr0D0DCO6V57U3Oix,spotify:track:78td6Kr0D0DCO6V57U3Oix,https://api.spotify.com/v1/tracks/78td6Kr0D0DCO6V57U3Oix,https://api.spotify.com/v1/audio-analysis/78td6Kr0D0DCO6V57U3Oix,208821,4
0.405,0.087,5,-26.079,1,0.0423,0.994,0.913,0.0909,0.392,137.489,audio_features,4ifQr4rMgN5brImUHTCyjV,spotify:track:4ifQr4rMgN5brImUHTCyjV,https://api.spotify.com/v1/tracks/4ifQr4rMgN5brImUHTCyjV,https://api.spotify.com/v1/audio-analysis/4ifQr4rMgN5brImUHTCyjV,397387,4
0.43,0.103,4,-23.738,1,0.0514,0.973,0.673,0.141,0.63,152.591,audio_features,23FTbX8itC4H9SxYiUFP3v,spotify:track:23FTbX8itC4H9SxYiUFP3v,https://api.spotify.com/v1/tracks/23FTbX8itC4H9SxYiUFP3v,https://api.spotify.com/v1/audio-analysis/23FTbX8itC4H9SxYiUFP3v,310720,4
0.31,0.115,3,-19.629,1,0.0433,0.969,0.751,0.133,0.103,90.128,audio_features,2XRZPj0hi4P5rEfkXPcnmT,spotify:track:2XRZPj0hi4P5rEfkXPcnmT,https://api.spotify.com/v1/tracks/2XRZPj0hi4P5rEfkXPcnmT,https://api.spotify.com/v1/audio-analysis/2XRZPj0hi4P5rEfkXPcnmT,401400,4
0.176,0.0709,0,-22.744,1,0.0442,0.91,0.874,0.115,0.15,76.674,audio_features,0K1YeBbiHWRbsZc7pdUmBA,spotify:track:0K1YeBbiHWRbsZc7pdUmBA,https://api.spotify.com/v1/tracks/0K1YeBbiHWRbsZc7pdUmBA,https://api.spotify.com/v1/audio-analysis/0K1YeBbiHWRbsZc7pdUmBA,586400,4
0.0963,0.0252,5,-23.665,1,0.0435,0.988,0.791,0.111,0.0391,78.282,audio_features,5ciIQDYlUxPvD8Lg8EHKIW,spotify:track:5ciIQDYlUxPvD8Lg8EHKIW,https://api.spotify.com/v1/tracks/5ciIQDYlUxPvD8Lg8EHKIW,https://api.spotify.com/v1/audio-analysis/5ciIQDYlUxPvD8Lg8EHKIW,597827,3
0.215,0.0254,3,-23.051,1,0.0452,0.991,0.91,0.0911,0.0387,129.942,audio_features,7aeHC7SgaJlskY6JEoTYBX,spotify:track:7aeHC7SgaJlskY6JEoTYBX,https://api.spotify.com/v1/tracks/7aeHC7SgaJlskY6JEoTYBX,https://api.spotify.com/v1/audio-analysis/7aeHC7SgaJlskY6JEoTYBX,509867,4
0.279,0.0149,10,-27.651,1,0.0382,0.986,0.0667,0.0977,0.166,140.08,audio_features,3kAH4jSnl5IQDyRPusqDry,spotify:track:3kAH4jSnl5IQDyRPusqDry,https://api.spotify.com/v1/tracks/3kAH4jSnl5IQDyRPusqDry,https://api.spotify.com/v1/audio-analysis/3kAH4jSnl5IQDyRPusqDry,403573,3
0.487,0.0608,2,-20.067,1,0.0476,0.944,0.126,0.0974,0.428,97.301,audio_features,3s1LD4Hn44QOUUuZ6uxU0l,spotify:track:3s1LD4Hn44QOUUuZ6uxU0l,https://api.spotify.com/v1/tracks/3s1LD4Hn44QOUUuZ6uxU0l,https://api.spotify.com/v1/audio-analysis/3s1LD4Hn44QOUUuZ6uxU0l,330840,4
0.21,0.101,2,-25.054,1,0.0418,0.979,0.964,0.106,0.0352,76.627,audio_features,6VKwaMbt7q96ZlSYjKWFEc,spotify:track:6VKwaMbt7q96ZlSYjKWFEc,https://api.spotify.com/v1/tracks/6VKwaMbt7q96ZlSYjKWFEc,https://api.spotify.com/v1/audio-analysis/6VKwaMbt7q96ZlSYjKWFEc,164387,3
0.387,0.144,7,-23.357,1,0.0387,0.949,0.457,0.171,0.391,140.816,audio_features,2Fcz4xbLPuj0ZX7mH6p9d5,spotify:track:2Fcz4xbLPuj0ZX7mH6p9d5,https://api.spotify.com/v1/tracks/2Fcz4xbLPuj0ZX7mH6p9d5,https://api.spotify.com/v1/audio-analysis/2Fcz4xbLPuj0ZX7mH6p9d5,440507,4
0.414,0.0877,7,-19.015,1,0.0438,0.978,0.456,0.38,0.388,119.365,audio_features,1CD8Ch227a7oP0W8jpctBh,spotify:track:1CD8Ch227a7oP0W8jpctBh,https://api.spotify.com/v1/tracks/1CD8Ch227a7oP0W8jpctBh,https://api.spotify.com/v1/audio-analysis/1CD8Ch227a7oP0W8jpctBh,580573,4
0.323,0.0346,0,-22.295,1,0.0444,0.937,0.828,0.097,0.211,143.341,audio_features,7JAX6pO5DuIXQC68mCO6H8,spotify:track:7JAX6pO5DuIXQC68mCO6H8,https://api.spotify.com/v1/tracks/7JAX6pO5DuIXQC68mCO6H8,https://api.spotify.com/v1/audio-analysis/7JAX6pO5DuIXQC68mCO6H8,363973,4
0.156,0.0282,3,-24.382,1,0.038,0.995,0.924,0.115,0.0953,76.728,audio_features,2jTXrav9Voj0FpdT2yUIuH,spotify:track:2jTXrav9Voj0FpdT2yUIuH,https://api.spotify.com/v1/tracks/2jTXrav9Voj0FpdT2yUIuH,https://api.spotify.com/v1/audio-analysis/2jTXrav9Voj0FpdT2yUIuH,251200,3
0.266,0.108,10,-18.264,1,0.034,0.989,0.89,0.112,0.125,85.172,audio_features,04MvlHQV1eL0Wu5Qmig2rI,spotify:track:04MvlHQV1eL0Wu5Qmig2rI,https://api.spotify.com/v1/tracks/04MvlHQV1eL0Wu5Qmig2rI,https://api.spotify.com/v1/audio-analysis/04MvlHQV1eL0Wu5Qmig2rI,525293,4
0.377,0.173,9,-21.377,1,0.0328,0.991,0.909,0.105,0.557,132.335,audio_features,6qbs8UqvEdYEedxTXGHtTF,spotify:track:6qbs8UqvEdYEedxTXGHtTF,https://api.spotify.com/v1/tracks/6qbs8UqvEdYEedxTXGHtTF,https://api.spotify.com/v1/audio-analysis/6qbs8UqvEdYEedxTXGHtTF,503000,4
0.479,0.193,7,-19.135,1,0.0447,0.975,0.104,0.131,0.502,112.42,audio_features,6KDi5XMkVPpkGEr4nGABNE,spotify:track:6KDi5XMkVPpkGEr4nGABNE,https://api.spotify.com/v1/tracks/6KDi5XMkVPpkGEr4nGABNE,https://api.spotify.com/v1/audio-analysis/6KDi5XMkVPpkGEr4nGABNE,150120,4
0.292,0.14,5,-22.971,1,0.036,0.992,0.91,0.1,0.443,85.169,audio_features,58VVEDJ8NK12UqV0bApBzn,spotify:track:58VVEDJ8NK12UqV0bApBzn,https://api.spotify.com/v1/tracks/58VVEDJ8NK12UqV0bApBzn,https://api.spotify.com/v1/audio-analysis/58VVEDJ8NK12UqV0bApBzn,494000,4
0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,audio_features,6uca1BHKM5wqzp6GYQRkpp,spotify:track:6uca1BHKM5wqzp6GYQRkpp,https://api.spotify.com/v1/tracks/6uca1BHKM5wqzp6GYQRkpp,https://api.spotify.com/v1/audio-analysis/6uca1BHKM5wqzp6GYQRkpp,211187,4
0.442,0.0802,7,-21.277,1,0.0468,0.981,0.529,0.124,0.414,118.977,audio_features,2SEiBP5ODRdUPIZwZxJkyV,spotify:track:2SEiBP5ODRdUPIZwZxJkyV,https://api.spotify.com/v1/tracks/2SEiBP5ODRdUPIZwZxJkyV,https://api.spotify.com/v1/audio-analysis/2SEiBP5ODRdUPIZwZxJkyV,399547,3
0.499,0.266,10,-21.114,1,0.0514,0.994,0.891,0.11,0.854,175.392,audio_features,5nGVyKBHVhOGqvlHiYpmgV,spotify:track:5nGVyKBHVhOGqvlHiYpmgV,https://api.spotify.com/v1/tracks/5nGVyKBHVhOGqvlHiYpmgV,https://api.spotify.com/v1/audio-analysis/5nGVyKBHVhOGqvlHiYpmgV,183933,3
0.164,0.0785,2,-21.377,1,0.0327,0.979,0.13,0.132,0.047,147.057,audio_features,4ATc4is1rQb7PgKqtOdDnR,spotify:track:4ATc4is1rQb7PgKqtOdDnR,https://api.spotify.com/v1/tracks/4ATc4is1rQb7PgKqtOdDnR,https://api.spotify.com/v1/audio-analysis/4ATc4is1rQb7PgKqtOdDnR,170427,3
0.402,0.13,4,-23.942,1,0.0362,0.894,0.000711,0.0722,0.406,131.083,audio_features,1JF6A1WXU4ihyJataKSGgF,spotify:track:1JF6A1WXU4ihyJataKSGgF,https://api.spotify.com/v1/tracks/1JF6A1WXU4ihyJataKSGgF,https://api.spotify.com/v1/audio-analysis/1JF6A1WXU4ihyJataKSGgF,249013,4
0.349,0.119,4,-21.166,1,0.0403,0.966,0.0959,0.109,0.26,113.048,audio_features,5PuX2GQai2jADwE4begkfJ,spotify:track:5PuX2GQai2jADwE4begkfJ,https://api.spotify.com/v1/tracks/5PuX2GQai2jADwE4begkfJ,https://api.spotify.com/v1/audio-analysis/5PuX2GQai2jADwE4begkfJ,337587,3
0.508,0.128,5,-23.332,1,0.0374,0.959,0.947,0.215,0.754,92.727,audio_features,1eXKtIMXVqllP2NCShbYsN,spotify:track:1eXKtIMXVqllP2NCShbYsN,https://api.spotify.com/v1/tracks/1eXKtIMXVqllP2NCShbYsN,https://api.spotify.com/v1/audio-analysis/1eXKtIMXVqllP2NCShbYsN,164467,3
0.548,0.136,0,-19.919,1,0.0425,0.966,0.91,0.0856,0.551,117.692,audio_features,0zb4JRIEUPlMEmGMbQsY5E,spotify:track:0zb4JRIEUPlMEmGMbQsY5E,https://api.spotify.com/v1/tracks/0zb4JRIEUPlMEmGMbQsY5E,https://api.spotify.com/v1/audio-analysis/0zb4JRIEUPlMEmGMbQsY5E,338093,4
0.519,0.375,10,-13.797,1,0.0601,0.992,0.9,0.131,0.818,175.303,audio_features,0EzIbhccwqHhyHz8h03B1T,spotify:track:0EzIbhccwqHhyHz8h03B1T,https://api.spotify.com/v1/tracks/0EzIbhccwqHhyHz8h03B1T,https://api.spotify.com/v1/audio-analysis/0EzIbhccwqHhyHz8h03B1T,135520,3
0.215,0.262,7,-13.525,0,0.0425,0.976,0.445,0.288,0.0922,75.554,audio_features,5BotLA4JXBlK3bHYsRMkZn,spotify:track:5BotLA4JXBlK3bHYsRMkZn,https://api.spotify.com/v1/tracks/5BotLA4JXBlK3bHYsRMkZn,https://api.spotify.com/v1/audio-analysis/5BotLA4JXBlK3bHYsRMkZn,391747,4
0.229,0.109,7,-22.478,1,0.0593,0.96,0.0179,0.181,0.0397,166.41,audio_features,3w14gk0C0Vn5elVzbDjrMI,spotify:track:3w14gk0C0Vn5elVzbDjrMI,https://api.spotify.com/v1/tracks/3w14gk0C0Vn5elVzbDjrMI,https://api.spotify.com/v1/audio-analysis/3w14gk0C0Vn5elVzbDjrMI,381507,4
0.353,0.0815,0,-18.823,1,0.0516,0.943,0.529,0.392,0.413,178.427,audio_features,43bXHIc6QZLBEdr2c7VNvo,spotify:track:43bXHIc6QZLBEdr2c7VNvo,https://api.spotify.com/v1/tracks/43bXHIc6QZLBEdr2c7VNvo,https://api.spotify.com/v1/audio-analysis/43bXHIc6QZLBEdr2c7VNvo,282000,3
0.128,0.0386,0,-23.759,1,0.0434,0.991,0.94,0.104,0.0359,75.078,audio_features,0LPsZR11PlGTc6jNQ7ZKkd,spotify:track:0LPsZR11PlGTc6jNQ7ZKkd,https://api.spotify.com/v1/tracks/0LPsZR11PlGTc6jNQ7ZKkd,https://api.spotify.com/v1/audio-analysis/0LPsZR11PlGTc6jNQ7ZKkd,147573,4
