key,duration_ms,tempo,mode,instrumentalness,id,cluster
5,144905,97.821,0,0.898,0wNiKz7dVespHZP02RCDlE,7
4,135902,67.661,1,0.945,08DMzELdDyuk2DDd26C28y,3
0,176000,143.044,1,0.896,38IQW5WbKIQwSDsMQPMLSk,3
3,198988,119.921,1,0.893,5UOhiSuywxh22VLsnTieUW,3
5,179769,120.128,1,0.953,0ECmXrwUI8YqLnKKom8jq1,3
1,150000,127.232,0,0.936,6lstaOC6qWvXPcXPgWXfc0,7
5,179023,63.782,1,0.955,1j7pycxTWD6vyiKJout75p,3
4,105269,71.765,1,0.939,3zMNVUKjygcVJQZMBff6Hc,3
1,142805,92.885,0,0.96,50Ihxe8oJ8cQ1tDYoehuTc,7
10,170000,129.309,1,0.955,600m7rqCDlRD80E9MQtVZB,3
1,127835,66.826,0,0.943,4xqtdONrwig5n3JGVBz1nv,7
1,114000,167.139,1,0.945,2oD7qIB9vDBnE3uBmEh91C,3
7,191980,103.888,1,0.935,6stVkYBRCRAL6Eqomde583,3
2,109565,106.637,1,0.937,3JxLzqk5HisNeh5I03Mx22,3
7,118500,206.686,0,0.951,2XPxkVgxyj4QVaW78kS5vb,7
7,148500,82.78,1,0.94,1spPkmhaejcIpnjmP6nxq3,3
8,203418,95.397,1,0.964,7d5LYgI4nXAQD0UdxMr8iE,3
9,178586,103.954,1,0.903,0npBzVrDKbhg6khGMBuFzQ,3
6,181080,91.463,0,0.886,5UvdAChDs1Rr0GYEkUMZma,7
8,141862,70.716,1,0.937,4vdzY5DNQGGb3pby9pprKD,3
1,219566,119.932,1,0.905,1lrgqrIxD3tDYVv6n3i1aL,3
9,113759,85.457,0,0.952,6dG6b98wdolLoHdFaAusxR,7
7,143995,171.432,1,0.961,36wwYDM1vuWHuocV3Nq9hf,3
10,184013,143.856,0,0.944,2hvJks7wVAgPubs2ngNOwQ,7
3,132319,71.631,1,0.887,4b4DLYtksvYepzKqdgSkAz,3
2,180031,136.131,1,0.951,7wvLqTxF6Nm4k579lboPC8,3
5,136648,181.943,1,0.954,5DezuV0RFcMcgA11UGdGBR,3
0,140799,126.671,1,0.959,3v9b94v3ja4RL480ZrJ6bI,3
10,113285,79.894,1,0.947,1gB9Hvz050IuA28oxXtydl,3
7,126517,164.752,1,0.955,7odH627CfIdqmlV0M7HeWb,3
8,131596,119.069,1,0.939,0TID2XzKx1DFybP338IxkU,3
7,140250,88.396,0,0.919,0yccHAlypw9zM9Pf33lLjd,7
0,96625,132.813,0,0.915,18oB9NlhCMSzlte5KAj5tl,7
3,162178,72.024,1,0.939,3N79AZhe7FiBgF7leqGhHt,3
5,145076,74.988,0,0.951,5oLtQcVkF0Ilww3U3P8McC,7
6,112152,75.814,1,0.95,6S1sG03j36YgxCtuZjgfI5,3
5,152690,75.056,1,0.95,3rFTaMYqYLue1TrmauOGye,3
0,144115,80.053,1,0.927,08YpIbdhqosOuZl9cddBHF,3
7,160140,149.538,1,0.934,0OQWq6Sgbn0L59KfhVYxBT,3
9,115915,87.942,0,0.972,7guzWL6scF2bIRud4Mfk9Y,7
1,146679,62.039,1,0.925,5Wp5IP3REfgDJnxKeUOfb3,3
0,156677,70.979,1,0.933,1UY1Fr1IExkpYxxxxUWFug,3
4,122126,77.745,0,0.932,2UscVwaSo0fbaX5QxVgqH8,7
0,131254,143.268,1,0.911,0HUbTiZUqqQWmA4GKwJWOv,3
2,147125,85.92,1,0.941,5Xg2TWsPN5JK4k0FcgOwYJ,3
3,106014,94.112,1,0.919,5LIsR2QFLqxot9tX9huYwi,3
10,147500,74.247,1,0.966,0bda1IFiwlTA3qgmTGzMZg,3
4,131796,113.907,1,0.924,4EZtXiZ3PdrGxTQ43WLhub,3
7,176567,180.906,1,0.839,2AE6p5RRHnLxAllP1zdXPt,3
2,140505,67.581,1,0.959,4PLaetqDYcJK1e6VFb361C,3
11,108800,95.985,0,0.95,6JQYaWXutl3Dqul7H5Zif0,7
9,189106,124.837,0,0.846,7dMT5XlXtLoFkUBzJapLUr,7
10,122767,77.515,0,0.964,0uFGCfcqs595Q0ptklBeUt,7
2,180224,74.585,0,0.965,0ATCSA5YcOdy8jRY3FRJSe,7
5,182473,105.868,1,0.944,0UcW9Fjb0oopOfdDxo7KKj,3
7,154934,128.461,0,0.759,5KikhbdQUWeO0CsloJVCPK,7
0,176458,128.534,1,0.905,0R4HTYUjrBvDwxilINNwYZ,3
7,163125,141.422,1,0.9,7w2uDecC0itAWOKd186QLY,3
5,156742,117.39,1,0.9,1IL5OjrJVpTQs94qr8SWVj,3
2,150432,179.164,1,0.947,4Xt9TNdtaUx6ITgptTbshv,3
0,132938,104.383,1,0.916,7jOC9bmHMZ5m4S1ZDAYgzn,3
10,227000,60.026,1,0.95,0KaDIuxC0tek01gCKrUNY8,3
2,128608,75.821,1,0.922,5fOv8ynuVRniCFLQ48grdI,3
10,130964,69.454,0,0.937,0zFzeFBStkbUw8yLAsfX8z,7
5,164912,93.277,1,0.839,0B5emsAmwLIx51EPR5W90G,3
5,143972,90.457,1,0.942,78qaTDD6WW9NnnaFJfP6wa,3
0,195428,132.448,1,0.953,6v4iwIJSO643u80acw9sSI,3
11,184583,128.537,1,0.896,3y3GMygxjeZ8VQDfEoyKh7,3
0,120067,93.961,1,0.931,0NQrHEQ4wPot63kIRzjASq,3
2,180021,104.058,1,0.956,2StQJ41DNRKRHNfGbKexPM,3
4,151884,127.17,0,0.855,1wpifGgn2zC6OPEI6okI67,7
5,113200,74.267,1,0.921,5xy2cj5d2WOTjPkkHuVH84,3
8,125667,135.606,1,0.902,79v9cKSakZbCRZI0r0QrV7,3
10,179254,114.668,1,0.893,1MoboyfmxM1P6tgpEnnfud,3
8,166543,64.547,1,0.902,4CNWL6JFAflLeoDjojqbKN,3
2,184220,103.169,1,0.95,00PnFrg2QQzPqkeuxGxcz9,3
4,197346,110.497,1,0.887,29wXeahxSJmYAQcQHQS71o,3
0,159128,84.806,1,0.972,43gzo5RNf3HP1OLoJQsmQG,3
7,129306,127.897,0,0.924,5t9WS1mp1WGOqz6lJut8za,7
0,234671,109.903,0,0.894,6eNCYZyPFmSn4KgAJYDwdw,7
2,134154,151.537,1,0.874,63gb8AihdONhOalTRVfo3o,3
9,132209,178.177,0,0.944,6OlFD2bYRtoQexcfexfdvr,7
0,149759,122.677,1,0.87,6V3EqKAHRMDKUYYPtD0lVQ,3
4,149027,64.925,1,0.951,5BMOKxB68b72YxWVnbq6Zf,3
3,147662,165.352,1,0.933,48aOlsvnC4e8cdMsrw59Qd,3
10,117272,76.975,1,0.975,0c3pAQGKjwHKo9ilC8i8c5,3
7,156279,104.161,1,0.947,3oymu4B8YqysHtkQV3oRZ7,3
0,73679,76.219,1,0.896,0fqveSCZR2TqGAtEid72Ua,3
5,145412,89.452,1,0.881,6zB7Vvymi8vYeSqH9z9HhV,3
10,176627,174.543,1,0.903,0ad4PNbIzDJwVzCCjKhvAA,3
6,149198,77.492,0,0.95,49a2PByrGqVmdCktGMZwgc,7
6,197883,53.484,1,0.918,1ETktQHotqA5mRLE3ABnin,3
5,112653,143.231,1,0.936,0sCPbmOcdRcTWVDjHh22id,3
10,136467,81.571,0,0.966,2xU7HfHYdDO8T4TVRJwvHJ,7
10,116220,126.268,1,0.936,0XCTZX036IzhP1ea8CrDK3,3
2,148662,67.659,1,0.931,0OyfmSpjOUz6k0swecwQEw,3
10,146581,73.774,1,0.938,2MUBJrvs9yanwhD9HZnXUB,3
7,144407,95.673,0,0.948,45tnZArwDyo4hM7Zjguqb9,7
9,134000,143.532,0,0.973,5akwB4g9TXC5B586LAew37,7
2,162161,129.952,1,0.897,0I9HIOTtaXrX968btEa3DA,3
7,110869,92.626,1,0.932,0Nxz7Bf7EZgGVzaH4McTd2,3
9,127109,138.784,0,0.942,1sINJB2tVaHV5r3iKCACHv,7
3,234716,119.302,1,0.901,23E7NEU613xv62Z0m1vz5b,3
4,150000,72.409,0,0.97,0yBjtQdUb2T281UIF5hUMU,7
5,130046,139.33,1,0.921,25h6NHq2mLaiupkc0XDuBa,3
1,127250,98.594,0,0.935,5vz0Vls8TbtlI58CHQrIpb,7
2,159434,128.2,0,0.928,1XA8P59ZUJRDRqB30BOuNV,7
7,148890,116.977,1,0.974,5YB0FJ63K0g5ZXw0BN4HXF,3
7,157077,86.844,0,0.935,7Jrx30VldPaujIaP3c2SJn,7
1,142024,136.201,1,0.94,6Byh2m5om63yZL35VrP0CF,3
6,140241,78.479,1,0.93,7uN2L2nq8gfUBOUfHtSkQX,3
8,138599,80.965,1,0.906,4ngpD9qM5EinF3KKKoyZDB,3
5,151800,138.33,1,0.946,3VHGpDGB6roBImYAY5fjcS,3
0,132955,97.119,1,0.942,4XhZgQHy6yNEB5M3NhZXAG,3
8,148500,105.854,0,0.889,445KHitEvap0tspDZ3C78V,7
8,127013,121.311,1,0.974,7e9rtvEfKg3QkMkZrZtTnW,3
2,146973,77.603,1,0.952,0DXsxu0TJ8TtrOklnsL6nj,3
8,147000,110.577,1,0.939,0t0X7v3Qcq7wMviNjWaWDO,3
6,137863,88.321,0,0.963,54MnM9dYvVaV9jAZLcZu7P,7
0,144989,105.729,0,0.918,7tJDHTlzyUK1nsbSD2rf6f,7
3,181696,82.115,1,0.933,2PLSyXt3DrKNzjdHwH4hkM,3
4,145621,111.993,0,0.927,025aQi6Ffw676y8m4zLPk7,7
9,127260,98.668,1,0.897,5EcZL9ug4iU6C7Dqqfixgt,3
0,138000,108.214,1,0.893,18S2PRuactalb1hwBxfwGl,3
9,110388,114.685,1,0.954,2evtV15tCbNjFDZRhd0CM9,3
0,171609,151.531,0,0.877,6HIRhDZd8E7MMkfZDLpV48,7
2,157750,91.851,1,0.932,4sej0O7NBjgr31sPkjKyrf,3
8,139436,101.817,0,0.901,3a29LVdJdkqOBNDFnbbqJN,7
2,180635,89.04,1,0.973,695BxK7VbbK6M4CRvtR5Sn,3
9,158592,75.761,1,0.963,37aia1wG2Ncz8AWjM4tPlY,3
5,172813,129.413,1,0.924,4iCLo3ZjF6V1RW4Wz18KMz,3
3,150000,68.459,1,0.965,5e5tJl04Fp74oHxpsrC7Tk,3
0,153225,119.207,1,0.927,4oQi1BbH2g3V3s7lluq8vy,3
5,129643,124.097,1,0.947,1THlfYe3VM1P2V7oPIbWW1,3
9,165000,71.074,1,0.971,6sMS6Z4qcxbtaF22plJzaM,3
2,119234,103.524,1,0.936,3QaYNoyQzsOFfek0pTgqWi,3
1,161890,92.35,0,0.951,5Ze2cIMQcXqJQ0QdhX5ZQ1,7
10,108850,79.961,1,0.958,5qcAFHyLIMPgQseVVE2qGJ,3
3,144771,139.96,1,0.914,4OI6jrwpj1xkejfp6R5uj2,3
0,114627,117.177,1,0.857,0D634fov9hm0Yt2wTyAZ4M,3
8,145250,179.674,1,0.919,7JMcuZdww7k1eQIRPbpRoG,3
6,134707,70.771,1,0.93,0rlR7gBOx5jfIvVsPfGQsC,3
0,146813,129.894,1,0.89,0RdeSJMPOXBb8a1MmEP7Fq,3
2,121946,172.574,1,0.948,0ttyQPhxTXajLR9vNCBvV9,3
9,131983,107.739,1,0.945,2kBKYE62rFAbdrr9KllA2v,3
5,181787,66.926,1,0.95,3yMBkcCZA5dTrqEoz83azz,3
9,137419,87.708,1,0.856,0ndzVIqnahvsvjihtlOsHx,3
2,148626,95.491,1,0.941,3OrNycpUQqB3sn9QRUqfjj,3
10,145000,77.6,1,0.836,4wZWEuu89nlc6KVJgECTqx,3
8,143000,167.988,1,0.907,1EERR4elDmZ67iD5MU6Bs3,3
9,151480,100.224,0,0.947,4OXMONKgLmW0FZGU6Sm7Hf,7
0,198298,64.244,0,0.967,239W1Z795G2xYOqdrVLirv,7
8,165899,106.871,1,0.913,1fyoUmAZLx9tLmXA99Uxs4,3
10,146960,136.76,1,0.864,6zB9GWgc3mjxnqGgHAwvpU,3
8,170966,120.121,1,0.956,2XXnGBKuvfcpfVvRgBEdvP,3
9,182500,81.324,1,0.893,7inwDSpJOVDN9kUsi7JtqX,3
5,149056,87.578,1,0.945,7fFC24ppNibtsubi84bSwH,3
5,119924,117.249,0,0.938,7MkxpIhNBXy8blub5txeDD,7
5,143400,98.693,1,0.943,6QIPjub60aFnvKxe4oNuEs,3
6,160695,106.316,0,0.892,0CNhH6mjashU1e7z0j1LXl,7
11,128537,112.362,0,0.923,4xwUUKpKf52tIHZRyyUFKw,7
11,138500,123.04,1,0.927,3KY4J1SHhjAEn6hDqJooZn,3
10,136000,201.132,1,0.953,1FiGodE7QpV6yXRtDGSuKO,1
0,158000,101.633,1,0.926,4GmJDwysMN5Et05ZOOBkQe,3
5,226875,111.869,0,0.95,4CK2atgvodyG3xJPXXt58U,7
6,206000,173.446,1,0.934,7MgKqFoVURzmNlOBkPtyLT,3
9,178588,81.681,0,0.942,73WwLsqz0sZQucwkeyybus,7
4,156014,96.604,1,0.929,6nEtaXKHUnrcbTjagD9mXC,3
5,140846,153.029,1,0.908,5halRWU8tbxz8TGNKUBT1G,3
11,150875,90.977,0,0.943,05HDcU36t1sVPiOzAAolke,7
3,132000,85.905,1,0.958,2UUoUzFXegRNIzIangETNG,3
1,209250,118.96,1,0.916,2rBLJwsNjWvSx0yVAQLc3B,3
8,184488,69.738,1,0.891,7J7tN1PAKrD6yY8xmR8Q7a,3
0,189907,113.645,1,0.852,5YvY66JItF2jFFKeB27pmO,3
7,170125,169.698,1,0.862,2nLJMA693clFEHKBi9de3i,3
5,160501,80.207,1,0.955,64XD6XEroqjxW25e6ZMHMK,3
10,176000,111.914,1,0.942,6XTKYGyydndSUV3OHHDwZU,3
1,141500,66.99,1,0.903,2JWORFavKKenbRigLBM0Uj,3
5,194833,114.492,1,0.964,5n3cwcqeC5XvcBuix3ZuVC,3
7,181792,146.926,1,0.933,2aLgFG14lYLiV8YYziZI7Q,3
5,182294,102.547,1,0.937,6kGrBd9wrk0ducE1R9F4uZ,3
3,94170,113.122,1,0.969,7cY9kWU1cPLJ1wxxvKEZMh,3
1,152000,65.118,0,0.916,6yupcJhCWpLXHjm6zQHgaF,7
8,142625,135.352,0,0.91,1iGMUpV6h0zA6pUSXfQJVr,7
10,153941,84.421,1,0.928,4nncPBsmSPNNeZ2nbd0QR7,3
7,166320,91.452,0,0.952,23FvAAvnx3NzbTmMiod5nf,7
7,128000,123.902,1,0.931,6aPNSFUv5X13wjZsjJAbYW,3
1,131907,87.279,1,0.95,3l7MIilW80gHnwhoV75y2m,3
1,188507,126.746,1,0.916,2u6LWpFrDoipclUF01Oaeu,3
11,161470,145.978,1,0.908,4Z94Nth1RThACL5ohW5xpy,3
9,125993,208.418,0,0.942,0eYb8nrvYDtDCCcxdpxaEb,7
9,140000,108.367,1,0.831,6d1XH0OKwZVbITLqPoToDg,3
0,173520,83.35,0,0.918,0ob3wzPe3R3NpJtUEz0wUQ,7
9,139777,63.828,1,0.942,44jnGxgCSoyxygFmpyCiPy,3
6,194195,109.012,1,0.893,4zGwlwhObmrKxQSVwaWFMA,3
7,153525,79.307,1,0.915,0yAgdDXxal3Em3W4X1bkGq,3
4,161724,93.299,1,0.953,2gtgt4HljfLVdXRMPG9QiA,3
5,126000,138.182,1,0.965,27NsmJyv3hRvtP9V48xYNB,3
3,169875,124.936,1,0.919,0ngwNemhn1nKmYHYZnJZmB,3
9,184235,92.603,1,0.907,3umYvXZeXEt4JrefxncSx6,3
0,189750,83.353,1,0.897,4BWkwMwvllPPl0XKxPxRad,3
7,184000,91.208,0,0.699,5HSBbEUofDbCCZOuXaJ9un,7
0,155138,65.403,1,0.927,2J9UTgDdul3kMGZgnsUZIp,3
10,172617,81.803,1,0.94,5yWWqRGYKTfSoFTYKAnDlo,3
2,148500,77.873,1,0.884,790LoJy9GwWsIjtu8PZEos,3
4,134750,110.747,1,0.929,1ri9OTTCvGn1yMlDiqAdFS,3
4,129901,76.954,1,0.937,4WFF3LgLuK0qGqY1YUdzD6,3
3,141500,129.766,0,0.949,51bCmUlVILY4qBFkm2t0Km,7
8,116000,92.277,0,0.856,7ICZkeodyeK8foAiGbJjOI,7
0,154714,130.794,1,0.96,2n4tgkKIrN1DPOUamOFnrO,3
3,150187,128.033,1,0.824,52gy2KpFkLkAERIhMCYESc,3
5,145810,64.162,1,0.946,6osge3cxU5DKKEcbru8Tk5,3
1,174000,128.937,0,0.944,3qowDmCLrK4mgwbbFW5unz,7
8,126289,72.186,0,0.948,3e9Gta423esoiEi5AoIApd,7
2,151250,99.335,1,0.931,6X4fTprmm1elJ6LPGXJEsP,3
4,114000,114.103,1,0.933,1TWlhhICPR0UpyIJhxPiEx,3
3,137520,163.274,1,0.902,4uNQlDhz4fIKvjvdSESKou,3
1,151500,90.827,1,0.93,2lMF3cGQbTOzELfwj4Ex3F,3
5,121519,66.526,0,0.928,45YmYHJG9AoFEg6X2xvmTV,7
2,171500,97.192,1,0.909,0NEX6oBUy1iu6KALZ1m94c,3
11,135903,48.281,0,0.918,27An0sDvzMb7GM6pRE9ycF,7
0,148000,140.22,1,0.89,3NqUYlQxTAWw3Mg3OaOwUE,3
7,139500,123.067,1,0.927,7gSXF0SO2U7QrR5O0lhOdA,3
5,120062,204.592,1,0.847,6M2N8fKC1Ik2rX6ZFW9QOf,1
11,134595,82.431,0,0.902,5axUCaGmmqMGXyAg8BF1FF,7
8,118270,68.24,1,0.953,60aQ47g6775vmbN3yMntql,3
7,166542,116.428,0,0.773,2jUd0hF3zy4FNsO2ODt3hq,7
11,125184,76.178,0,0.934,3iwSjHyE2dXvTgzL2u771I,7
1,123114,101.043,1,0.913,2jRlPB32YMnpz1qcIY97oY,3
1,143625,68.903,1,0.852,4v1nkqzbzajcLBxEnJ1AP3,3
0,142125,176.005,1,0.954,32M1PQzEcQ3QayteUcZDrD,3
8,136000,191.598,1,0.919,2qCzkyUdNWxGY0lQh0jp8F,1
1,126625,80.046,0,0.917,70oTgyGPmB9ZtU2lrjbZfj,7
5,109742,133.188,1,0.904,5GYKdUcKo5iuhHla2ekgS9,3
0,117472,74.187,1,0.943,0RFePvTBDtrlnhopyDRS73,3
0,148802,91.129,0,0.957,0DoZ4rU4WmaHcySIJHQY5A,7
5,119524,88.897,1,0.911,4xYztiOcXXOiC1TwTsXuY3,3
5,144555,61.485,0,0.939,7Ifj1BA2mFHr1FmCxV9p1M,7
1,119000,86.109,1,0.937,69cCYMgf3Hk9BzbYLmzY7V,3
8,117625,74.547,1,0.806,2QV0SPhmLDd9jqshZRnLY5,3
5,152069,70.132,0,0.93,0fHo89AiSS0X3ycHHKnIoU,7
7,249407,118.05,1,0.0,7eQpbVg3tjHmtdOlAHxaTr,4
11,195373,81.001,0,0.000307,0JXXNGljqupsJaZsgSbMZV,0
1,201027,87.865,0,0.000985,3MlQPB0wJuopo3NTZGlMpI,2
0,206429,168.79,0,0.0,2zuDMKJ2rSgCMtJknUJBZ9,2
5,281013,122.083,1,0.0,47ssddfj7Ug6hO9Ol2AXGu,4
7,156073,100.129,1,0.0,06dQ2rcBkq7z3AEZ4jhvc2,4
5,163701,77.011,0,0.0,6Vt2v8xwxcGqAOcTKlBeWo,2
1,254319,97.057,1,4.53e-06,6ufcuVInt0ocHrUimDjGlb,5
10,225947,141.889,0,0.000899,6BQrmjAgPfPTwILoFEK3Hd,0
7,216524,152.994,0,0.0033,4AwJSk491AvHk2AAJReGzZ,0
8,241624,124.913,1,0.0,58cMDjQSUdWJUgFmHxRhjt,4
1,293571,111.458,1,1.9e-05,2Eg5fW5yInLRGszS4s9eN6,5
9,183893,65.038,0,0.0,1eIXYZWEfJO3Na2LCCnIJE,0
11,202756,114.562,0,1.65e-06,2rZQC2Hwy4sClylYHg2MXI,0
1,192787,101.959,1,0.0013,5VRVc5Cq5MbKJG5llJ8XvH,5
4,219130,115.052,0,0.0,1pJsmr01tzKnFfjeCvzcdc,2
7,230841,135.018,0,0.000176,2dOUErBzFZJ8l7MbV6FcYW,0
6,187907,105.033,0,0.0,1DA2ADZs6O28y2rmdmpekw,2
0,196495,112.978,1,0.00164,1xTYy3K3hiTcoZfoD7culn,5
1,195579,84.978,1,0.0,3ED40EjXiD4plW6UMteKGx,5
6,201622,127.03,0,8.32e-06,1CcorUngVSo7k2GX8GLB53,2
9,216063,141.967,1,9.16e-05,3XgGQ1wjo5khvq2UImjyNF,4
3,181840,120.009,0,0.00232,2wSTnntOPRi7aQneobFtU4,2
11,227664,76.978,1,0.00618,6q4yusLwjDYEcF6jXHdt7J,4
9,265723,75.885,0,0.00213,5ipyh2SML7XT0dfj38ln2w,0
0,194067,89.779,0,9.71e-06,2z7L8jakEq0POyRdufZCT9,2
7,153365,140.082,0,0.0,3noiPAHonb3coH4jSVM09i,0
6,297717,90.876,0,0.382,1LPQheJpIsG8rlUkCmZx2D,7
10,178720,123.842,0,0.0,2prgEUNls0vlOlZoDzTw5m,0
8,240048,119.906,1,2.23e-05,2L85gIDzIGLTmHCRUW2pHR,4
2,223160,114.009,0,2.03e-05,2lVYLiHGIX6GajMqYXF1Un,2
1,260253,133.249,0,0.0,2Ch7LmS7r2Gy2kc64wv3Bz,2
1,164054,136.961,1,0.0,7ndcbnVmqORhDBMA0VPt4W,5
7,201587,107.005,0,0.0,5BeLd9BErYOPAsHSFIWK3C,0
6,202520,110.113,0,0.0,4MbzauKV2ydtZZjLsPcuTF,2
9,150720,114.225,0,0.0,2CSRrnOEELmhpq8iaAi9cd,0
4,172131,122.033,0,4.27e-05,3REQkt60mafExNVnJehMdL,2
4,181144,117.983,0,4.89e-06,2dsbZwFPMYhchakMgL72DD,2
9,160777,102.919,1,0.0,3K9IrLs25jHtvWjAAFAfav,4
4,146840,171.824,0,9.63e-06,0SSVi1ND8YAk5XpaHOePoo,2
6,173707,89.975,1,0.0,5HMl6aG4uTWFo8TZvJ7pfn,4
6,189546,132.248,1,0.0,4QzljsoizfscCExqa1CDWN,4
6,189463,69.827,0,0.00367,3FImu2LpSuH6gDHBuFgIbS,2
3,172079,88.791,0,0.00044,4bYTTDFnNbakdU9NX8uMKj,2
5,200192,137.265,0,0.0,7r1MqPAD09w24mCUUbxiCI,2
1,267597,78.031,1,0.000163,1xsYj84j7hUDDnTTerGWlH,5
4,261933,137.145,0,0.106,4KfSdst7rW39C0sfhArdrz,2
11,250547,158.066,0,0.000308,5UWwZ5lm5PKu6eKsHAGxOk,0
0,249293,122.511,1,0.000214,37ZJ0p5Jm13JPevGcx4SkF,5
4,230480,80.544,0,0.0304,70YvYr2hGlS01bKRIho1HM,2
9,274747,125.988,1,0.0176,2EC9IJj7g0mN1Q5VrZkiYY,4
4,232107,123.596,0,0.118,3dPQuX8Gs42Y7b454ybpMR,2
4,226653,114.965,1,0.01,254bXAqt3zP6P50BdQvEsq,5
4,292880,133.52,1,0.0117,57bgtoPSgt236HzfBOd8kj,1
1,267307,84.989,0,0.0,0PdM2a6oIjqepoEfcJo0RO,2
2,391376,147.125,1,0.000494,40riOy7x9W7GXjyGp4pjAv,1
6,206773,100.675,1,2.36e-05,5sFDReWLrZHLFZFjHsjUTS,4
9,333893,89.74,1,0.131,0hCB0YR03f6AmQaHbwWDe8,4
7,238640,91.844,1,0.000133,70LcF31zb1H0PyJoS1Sx1r,4
8,210227,141.167,1,4.75e-05,05RgAMGypEvqhNs5hPCbMS,4
2,153840,164.019,1,9.35e-06,2RaA6kIcvomt77qlIgGhCT,1
5,214653,109.975,0,0.329,57JVGBtBLCfHw2muk5416J,2
4,269920,146.347,1,2.05e-05,6hTcuIQa0sxrrByu9wTD7s,1
6,331560,123.296,0,0.008,3VqHuw0wFlIHcIPWkhIbdQ,2
5,350400,148.217,1,0.0661,6cr6UDpkjEaMQ80OjWqEBQ,1
10,292581,105.338,0,4.54e-06,6QewNVIDKdSl8Y3ycuHIei,0
11,261440,102.457,1,0.000873,1CM1wOqD2AIjt2MWd31LV2,4
7,270427,140.123,1,6.69e-05,549Go7a66CX6k523uK9kUv,1
2,337506,125.812,1,0.0046,4qgZs0RNjdzKAS22lP0QjY,5
0,140773,132.77,1,0.00806,4BP3uh0hFLFRb5cjsgLqDh,5
0,191947,134.114,1,4.1e-06,3EYOJ48Et32uATr9ZmLnAo,5
7,282907,91.577,1,0.086,0uppYCG86ajpV2hSR3dJJ0,4
11,382297,127.163,0,0.312,5HNCy40Ni5BZJFw1TKzRsC,0
4,218920,120.125,0,0.00161,4P5KoWXOxwuobLmHXLMobV,2
8,273480,123.544,1,0.283,0G21yYKMZoHa30cYVi1iA8,4
9,199200,138.923,1,0.00221,5UwbnHhjnbinJH8TefuQfN,4
7,210173,127.361,1,0.000513,2SiXAy7TuUkycRVbbWDEpo,4
1,270773,118.628,0,0.039,6H3kDe7CGoWYBabAeVWGiD,2
7,273600,169.515,0,1.34e-06,3dmqIB2Qxe2XZobw9gXxJ6,0
9,270213,151.553,1,0.000822,5e9TFTbltYBg2xThimr0rU,1
2,281000,81.415,1,2.89e-06,5AoZknxgY6F25gAcVahO41,5
5,300400,117.292,1,0.185,3qiyyUfYe7CRYLucrPmulD,4
9,217107,148.117,1,5.09e-05,6txWz9UapYHVxEd7dDIHXT,1
11,280000,195.815,1,0.0022,0QeI79sp1vS8L3JgpEO7mD,1
8,296493,111.539,1,0.0,6cFZ4PLC19taNlpl9pbGMf,4
4,171267,127.402,1,3.31e-05,0vOkmmJEtjuFZDzrQSFzEE,5
1,156147,138.18,0,0.0,0upLyFR8Rr52ZpMp5esQoq,2
2,188987,113.375,1,0.0,39shmbIHICJ2Wxnk1fPSdz,5
9,269720,116.891,0,0.108,61Q9oJNd9hJQFhSDh6Qlap,0
2,261413,123.118,1,0.00545,1i6N76fftMZhijOzFQ5ZtL,5
2,267000,125.814,1,0.284,6FsQrRpBLgsrFeAeiQqytm,5
9,268427,125.639,0,1.2e-06,31AOj9sFz2gM0O3hMARRBx,0
7,153467,94.605,1,0.0,6ORqU0bHbVCRjXm9AjyHyZ,4
4,225227,107.667,1,0.000357,0nFKHCf1Ibij8m370l2KlZ,5
9,295893,92.718,1,8.01e-05,2374M0fQpWi3dLnB54qaLX,4
7,308667,150.056,1,0.0146,0oerlffJSzhRVvtDfLcp3N,1
0,547107,118.223,1,9.48e-05,5EWPGh7jbTNO2wakv8LjUI,5
9,293183,137.688,1,0.000271,7ACxUo21jtTHzy7ZEV56vU,4
1,168840,144.774,1,0.0,6KTv0Z8BmVqM7DPxbGzpVC,5
0,238747,104.114,1,0.000694,4gMgiXfqyzZLMhsksGmbQV,5
4,168406,163.071,0,0.000774,1Y373MqadDRtclJNdnUXVc,2
10,281613,136.571,1,6.25e-06,3gdewACMIVMEWVbyb8O9sY,4
8,214960,95.826,0,0.000297,3KhF2YiNpJvGpfiCW45R6D,0
5,204480,159.669,0,0.0771,1RJeiAIwR9pZBgJA8ndZLL,2
1,259840,131.18,0,0.0013,0K6yUnIKNsFtfIpTgGtcHm,2
2,236520,113.439,1,0.0,2aSFLiDPreOVP6KHiWk4lF,5
9,210160,169.492,1,0.38,0NWPxcsf5vdjdiFUI8NgkP,1
11,283733,124.635,1,0.00379,2N2yrmodOnVF10mKvItC9P,4
9,151293,139.714,1,0.0,4vO9dmzNRqDhFY3jD1a3P7,4
11,146250,112.937,1,0.169,78lgmZwycJ3nzsdgmPPGNx,4
2,330643,120.059,1,0.000336,1gcESexgftSuLuML57Y69q,5
5,258027,125.145,1,0.00124,1UBQ5GK8JaQjm5VbkBZY66,4
4,278680,122.093,1,7.75e-05,0dOg1ySSI7NkpAe89Zo0b9,5
0,295400,147.245,1,0.00125,1HOMkjp0nHMaTnfAkslCQj,5
1,253920,117.401,1,0.00294,1JSTJqkT5qHq8MDJnJbRE1,5
6,194147,124.13,1,0.0,5EOoMWIB9iK4ZpcSex9Ec7,4
